Type_ID,Authorisation_document_reference (EIN),Type_Name,Authorisation_Status,Last_Update,ERA_URL
13-193-0002-4-012-001,EU8020220141,BR 442 ENF4,Valid (European Union),2022-07-29,https://eratv.era.europa.eu/Eratv/Home/View/13-193-0002-4-012-001
13-193-0002-4-011-001,EU8020220141,BR 442 MHE4,Valid (European Union),2022-07-29,https://eratv.era.europa.eu/Eratv/Home/View/13-193-0002-4-011-001
13-193-0002-4-010-001,EU8020220141,BR 442 RSX4,Valid (European Union),2022-07-29,https://eratv.era.europa.eu/Eratv/Home/View/13-193-0002-4-010-001
13-193-0002-4-023-001,EU8020220142,BR 1442 MDS3,Valid (European Union),2022-07-29,https://eratv.era.europa.eu/Eratv/Home/View/13-193-0002-4-023-001
13-073-0003-6-001-001,NL5120180009,new version of FLIRT3 EMU2 (L-4353) V1,Valid (The Netherlands),2022-07-29,https://eratv.era.europa.eu/Eratv/Home/View/13-073-0003-6-001-001
11-160-0001-7-002-001,EU8020220155,DB BR182 DE-AT,Valid (European Union),2022-07-28,https://eratv.era.europa.eu/Eratv/Home/View/11-160-0001-7-002-001
51-270-0001-5-001-001,DE5920193014,Rens Bauart 192B,Valid (European Union),2022-07-28,https://eratv.era.europa.eu/Eratv/Home/View/51-270-0001-5-001-001
11-057-0047-8-001-002,EU8020220159,X4-E-Loco-AB DE-AT-HU-PL-CZ-SK-RO-BG-SI-HR-RS-IT-NL(Venlo) (Rel. E2.01),Valid (European Union),2022-07-28,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0047-8-001-002
11-160-0001-7-001-001,EU8020220155,DB BR182 DE-AT ETCS,Valid (European Union),2022-07-28,https://eratv.era.europa.eu/Eratv/Home/View/11-160-0001-7-001-001
13-193-0002-4-018-001,EU8020220145,BR 442 VBB-NES5 800,Valid (European Union),2022-07-28,https://eratv.era.europa.eu/Eratv/Home/View/13-193-0002-4-018-001
13-193-0002-4-017-001,EU8020220145,BR 442 VBB-NES5 600,Valid (European Union),2022-07-28,https://eratv.era.europa.eu/Eratv/Home/View/13-193-0002-4-017-001
13-193-0002-4-007-001,EU8020220145,BR 442 VBB-NES3 800,Valid (European Union),2022-07-28,https://eratv.era.europa.eu/Eratv/Home/View/13-193-0002-4-007-001
13-193-0002-4-006-001,EU8020220145,BR 442 VBB-NES3 600,Valid (European Union),2022-07-28,https://eratv.era.europa.eu/Eratv/Home/View/13-193-0002-4-006-001
13-193-0002-4-009-001,EU8020220141,BR 442 MOS4,Valid (European Union),2022-07-28,https://eratv.era.europa.eu/Eratv/Home/View/13-193-0002-4-009-001
13-193-0002-4-008-001,EU8020220141,BR 442 NUE4,Valid (European Union),2022-07-28,https://eratv.era.europa.eu/Eratv/Home/View/13-193-0002-4-008-001
13-193-0002-4-005-001,EU8020220141,BR 442 ENF3,Valid (European Union),2022-07-28,https://eratv.era.europa.eu/Eratv/Home/View/13-193-0002-4-005-001
13-193-0002-4-003-001,EU8020220141,BR 442 RSX3 (ÜFEX),Valid (European Union),2022-07-28,https://eratv.era.europa.eu/Eratv/Home/View/13-193-0002-4-003-001
13-193-0002-4-002-001,EU8020220141,BR 442 COT2,Valid (European Union),2022-07-28,https://eratv.era.europa.eu/Eratv/Home/View/13-193-0002-4-002-001
13-193-0002-4-001-001,EU8020220141,BR 442 MOS2,Valid (European Union),2022-07-27,https://eratv.era.europa.eu/Eratv/Home/View/13-193-0002-4-001-001
31-090-0001-2-001-001,RO8020220167,Vagon de calatori seria 8449,Valid (Romania),2022-07-22,https://eratv.era.europa.eu/Eratv/Home/View/31-090-0001-2-001-001
13-179-0002-3-001-001,DE8020220160,BR430 S-Bahn Stuttgart Option 58,Valid (Germany),2022-07-22,https://eratv.era.europa.eu/Eratv/Home/View/13-179-0002-3-001-001
13-039-0005-2-001-001,DE8020220157,Coradia iLint BR554 LNVG X,Valid (Germany),2022-07-21,https://eratv.era.europa.eu/Eratv/Home/View/13-039-0005-2-001-001
51-420-0001-6-001-001,EU8020220170,Sagmms 490,Valid (European Union),2022-07-21,https://eratv.era.europa.eu/Eratv/Home/View/51-420-0001-6-001-001
31-064-0003-3-001-001,DE8020210194,StW01 (HW6.0/SW5.1),Valid (Germany),2022-07-21,https://eratv.era.europa.eu/Eratv/Home/View/31-064-0003-3-001-001
53-001-0002-0-001-001,EU8020220161,L09A Laads(1),Valid (European Union),2022-07-19,https://eratv.era.europa.eu/Eratv/Home/View/53-001-0002-0-001-001
31-083-0001-7-003-001,PT8020220163,CP ARCO 1ª Classe,Valid (Portugal),2022-07-19,https://eratv.era.europa.eu/Eratv/Home/View/31-083-0001-7-003-001
31-083-0001-7-001-001,PT8020220163,CP ARCO 2ª Classe,Valid (Portugal),2022-07-19,https://eratv.era.europa.eu/Eratv/Home/View/31-083-0001-7-001-001
11-015-0008-8-001-001,FR8020220131,G1206-3 variant D/F,Valid (France),2022-07-19,https://eratv.era.europa.eu/Eratv/Home/View/11-015-0008-8-001-001
73-036-0001-4-001-002,FR8020210016,SRC Wagon Chemin de Roulement WCR Geismar TTx1500,Valid (France),2022-07-19,https://eratv.era.europa.eu/Eratv/Home/View/73-036-0001-4-001-002
51-396-0001-8-001-002,CH5320200182,new version of Gök Yapi Sggmrs 90ft,Valid (European Union),2022-07-18,https://eratv.era.europa.eu/Eratv/Home/View/51-396-0001-8-001-002
11-015-0007-0-001-001,FR8020220118,G1206-2 variant D/F,Valid (France),2022-07-13,https://eratv.era.europa.eu/Eratv/Home/View/11-015-0007-0-001-001
13-153-0001-0-001-001,EU8020220154,Desiro HC(BWN4-L1),Valid (European Union),2022-07-13,https://eratv.era.europa.eu/Eratv/Home/View/13-153-0001-0-001-001
11-150-0001-8-001-001,ES8020220040,S/269.4 ALSA,Valid (Spain),2022-07-11,https://eratv.era.europa.eu/Eratv/Home/View/11-150-0001-8-001-001
13-181-0004-5-001-001,ES8020210060,Serie 433 RAM,Valid (Spain),2022-07-07,https://eratv.era.europa.eu/Eratv/Home/View/13-181-0004-5-001-001
13-181-0005-2-001-001,ES8020210032,Serie 435 RAM,Valid (Spain),2022-07-06,https://eratv.era.europa.eu/Eratv/Home/View/13-181-0005-2-001-001
13-184-0002-3-001-001,ES8020210026,Serie 436 RAM,Valid (Spain),2022-07-06,https://eratv.era.europa.eu/Eratv/Home/View/13-184-0002-3-001-001
13-185-0002-0-001-001,ES8020210027,Serie 438 RAM,Valid (Spain),2022-07-06,https://eratv.era.europa.eu/Eratv/Home/View/13-185-0002-0-001-001
13-186-0002-8-001-001,ES8020210033,Serie 524 RAM,Valid (Spain),2022-07-06,https://eratv.era.europa.eu/Eratv/Home/View/13-186-0002-8-001-001
13-187-0002-6-001-001,ES8020210044,Serie 526 RAM,Valid (Spain),2022-07-06,https://eratv.era.europa.eu/Eratv/Home/View/13-187-0002-6-001-001
11-111-0002-8-001-001,ES8020210046,Serie 619 RAM RENFV,Valid (Spain),2022-07-06,https://eratv.era.europa.eu/Eratv/Home/View/11-111-0002-8-001-001
71-211-0001-5-001-001,SE8020220117,09-2X4x4/4S-1-ATC,Valid (Sweden),2022-07-04,https://eratv.era.europa.eu/Eratv/Home/View/71-211-0001-5-001-001
71-098-0004-0-001-001,ES8020220148,Nissan pick-up NP 300_Cat.9c_1435/1668_SICE,Valid (Spain),2022-07-01,https://eratv.era.europa.eu/Eratv/Home/View/71-098-0004-0-001-001
11-019-0002-3-001-001,DK8020210248,LT MX,Valid (Denmark),2022-06-30,https://eratv.era.europa.eu/Eratv/Home/View/11-019-0002-3-001-001
31-061-0001-3-002-005,PL8020210246,175A variant 175A-10 version 177A-10,Valid (Poland),2022-06-30,https://eratv.era.europa.eu/Eratv/Home/View/31-061-0001-3-002-005
13-226-0001-4-001-001,CZ5920191001,841.3,Valid (Czech Republic),2022-06-30,https://eratv.era.europa.eu/Eratv/Home/View/13-226-0001-4-001-001
13-031-0001-8-006-001,EU8020220060,new variant of RABe 524 four-parts ETCS s2,Valid (European Union),2022-06-29,https://eratv.era.europa.eu/Eratv/Home/View/13-031-0001-8-006-001
13-031-0002-6-002-001,EU8020220059,new variant of RABe 524 six-parts ETCS,Valid (European Union),2022-06-29,https://eratv.era.europa.eu/Eratv/Home/View/13-031-0002-6-002-001
11-111-0003-6-001-001,ES8020210028,Serie 619 RAM RENFM,Valid (Spain),2022-06-27,https://eratv.era.europa.eu/Eratv/Home/View/11-111-0003-6-001-001
51-189-0001-7-001-001,NL5320180001,Zacens GATX type 5255-10,Valid (European Union),2022-06-27,https://eratv.era.europa.eu/Eratv/Home/View/51-189-0001-7-001-001
71-237-0001-0-001-001,LT8020220144,OCPD002_LT,Valid (Lithuania),2022-06-23,https://eratv.era.europa.eu/Eratv/Home/View/71-237-0001-0-001-001
13-017-0002-5-002-001,EU8020210113,new variant of V300ZEFIRO I - F,Valid (European Union),2022-06-23,https://eratv.era.europa.eu/Eratv/Home/View/13-017-0002-5-002-001
11-193-0002-6-001-001,SK8020220137,1435 B 230,Valid (Slovak Republic),2022-06-21,https://eratv.era.europa.eu/Eratv/Home/View/11-193-0002-6-001-001
11-192-0002-8-001-001,SK8020220136,721.6,Valid (Slovak Republic),2022-06-21,https://eratv.era.europa.eu/Eratv/Home/View/11-192-0002-8-001-001
11-079-0012-6-001-001,DE8020220133,TRAXX BR187 Var. F – VR06_2022,Valid (Germany),2022-06-20,https://eratv.era.europa.eu/Eratv/Home/View/11-079-0012-6-001-001
73-082-0001-8-001-001,FR8020220111,TDR – wagon desherbeur régional,Valid (France),2022-06-20,https://eratv.era.europa.eu/Eratv/Home/View/73-082-0001-8-001-001
11-082-0001-3-001-001,IT8020200003,744.1A,Valid (Italy),2022-06-20,https://eratv.era.europa.eu/Eratv/Home/View/11-082-0001-3-001-001
71-207-0002-1-001-001,CZ8020210172,MUV73 TP 30-02-CMKS 3d CZ,Valid (Czech Republic),2022-06-09,https://eratv.era.europa.eu/Eratv/Home/View/71-207-0002-1-001-001
11-075-0001-7-008-002,EU8020220072,new version of Eurodual E25/3/1.5 ES-FR-LU Universal bogie,Valid (European Union),2022-06-03,https://eratv.era.europa.eu/Eratv/Home/View/11-075-0001-7-008-002
11-075-0001-7-009-002,EU8020220072,new version of Eurodual E25/3/1.5 ES-FR-LU,Valid (European Union),2022-06-03,https://eratv.era.europa.eu/Eratv/Home/View/11-075-0001-7-009-002
11-127-0003-2-001-001,EU8020220094,BR 185.1 – Var. F – DB Cargo,Valid (European Union),2022-06-03,https://eratv.era.europa.eu/Eratv/Home/View/11-127-0003-2-001-001
11-057-0005-6-002-002,EU8020200007,new version of X4-E-Lok-AB (MS-Lokomotiven) Korridor D-A-I-East_Rel. E1.03,Valid (European Union),2022-05-30,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0005-6-002-002
13-266-0001-0-001-001,SK8020220127,1435 1´A´1´1´87 A ZV (MESA 26),Valid (Slovak Republic),2022-05-30,https://eratv.era.europa.eu/Eratv/Home/View/13-266-0001-0-001-001
31-079-0001-5-001-001,PL8020220093,316B - GSM-R,Valid (Poland),2022-05-25,https://eratv.era.europa.eu/Eratv/Home/View/31-079-0001-5-001-001
13-030-0001-0-001-001,PL8020220124,36WE with variant 36WEha,Valid (Poland),2022-05-24,https://eratv.era.europa.eu/Eratv/Home/View/13-030-0001-0-001-001
13-273-0001-6-001-001,PL8020220092,VT627 - GSM-R,Valid (Poland),2022-05-24,https://eratv.era.europa.eu/Eratv/Home/View/13-273-0001-6-001-001
13-256-0006-0-001-001,PL8020220088,ABpbdzf - GSM-R,Valid (Poland),2022-05-23,https://eratv.era.europa.eu/Eratv/Home/View/13-256-0006-0-001-001
51-198-0005-9-001-001,EU8020200023,Shimmns,Valid (European Union),2022-05-23,https://eratv.era.europa.eu/Eratv/Home/View/51-198-0005-9-001-001
13-035-0001-9-001-001,EU8020210191,new version of EMU 250 PKP (ED 250),Valid (European Union),2022-05-23,https://eratv.era.europa.eu/Eratv/Home/View/13-035-0001-9-001-001
31-052-0001-2-004-005,EU8020220122,Viaggio: Bbmpz,Valid (European Union),2022-05-23,https://eratv.era.europa.eu/Eratv/Home/View/31-052-0001-2-004-005
31-052-0001-2-002-005,EU8020220122,Viaggio: Bmpz,Valid (European Union),2022-05-23,https://eratv.era.europa.eu/Eratv/Home/View/31-052-0001-2-002-005
31-052-0001-2-001-005,EU8020220122,Viaggio: Ampz,Valid (European Union),2022-05-23,https://eratv.era.europa.eu/Eratv/Home/View/31-052-0001-2-001-005
31-052-0001-2-003-005,EU8020220122,Viaggio: Bdmpz,Valid (European Union),2022-05-23,https://eratv.era.europa.eu/Eratv/Home/View/31-052-0001-2-003-005
13-131-0005-7-001-001,DE5920201095,CORADIA Lint 41 ABN,Valid (Germany),2022-05-23,https://eratv.era.europa.eu/Eratv/Home/View/13-131-0005-7-001-001
51-396-0002-6-001-001,EU8020220116,Sggmrs,Valid (European Union),2022-05-23,https://eratv.era.europa.eu/Eratv/Home/View/51-396-0002-6-001-001
11-057-0049-4-001-002,EU8020210152,X4-E-Loco-AB DE-AT-RO-HU-CZ-SK-BG (Rel. E2.01) Venlo,Valid (European Union),2022-05-20,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0049-4-001-002
11-057-0048-6-001-001,EU8020210072,X4-E-Loco-AB DE-AT-HU-PL-CZ-SK-RO-BG-NL (Rel. E2.01),Valid (European Union),2022-05-20,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0048-6-001-001
11-057-0047-8-001-001,EU8020220045,X4-E-Loco-AB DE-AT-HU-PL-CZ-SK-RO-BG-SI-HR-RS-IT (Rel. E2.01),Valid (European Union),2022-05-20,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0047-8-001-001
11-057-0043-7-001-005,EU8020210150,X4-E-Loco-AB DE-AT-PL-CZ-SK-HU-RO-BG-SI-HR-RS (Rel. E2.01) Venlo,Valid (European Union),2022-05-20,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0043-7-001-005
11-057-0042-9-001-004,EU8020210151,X4-E-Loco-AB DE-AT-PL-CZ-SK-HU-RO-BG (Rel. E2.01) Venlo,Valid (European Union),2022-05-20,https://eratv.era.europa.eu/Eratv/Home/View/11-057-0042-9-001-004
51-030-0002-1-001-002,EU8020210154,Uacns 75m3 without hand brake,Valid (European Union),2022-05-20,https://eratv.era.europa.eu/Eratv/Home/View/51-030-0002-1-001-002
51-030-0002-1-001-001,EU8020210154,Silo wagon Uacns 75m3 with parking brake,Valid (European Union),2022-05-20,https://eratv.era.europa.eu/Eratv/Home/View/51-030-0002-1-001-001
71-056-0009-7-001-001,FR8020220121,109-3XR (n°3036),Valid (France),2022-05-19,https://eratv.era.europa.eu/Eratv/Home/View/71-056-0009-7-001-001
73-104-0001-0-001-001,DE8020220103,Schienenladezug ROREXS Level 1,Valid (Germany),2022-05-19,https://eratv.era.europa.eu/Eratv/Home/View/73-104-0001-0-001-001
13-028-0004-8-001-002,EU8020210225,ETR610 2S BL3 V01,Valid (European Union),2022-05-19,https://eratv.era.europa.eu/Eratv/Home/View/13-028-0004-8-001-002
71-202-0002-2-001-001,DE8020220098,MG11,Valid (Germany),2022-05-18,https://eratv.era.europa.eu/Eratv/Home/View/71-202-0002-2-001-001
51-198-0005-9-004-001,EU8020220095,new variant of Shimmns,Valid (European Union),2022-05-17,https://eratv.era.europa.eu/Eratv/Home/View/51-198-0005-9-004-001
71-056-0007-1-001-001,FR8020220112,TRB 300,Valid (France),2022-05-17,https://eratv.era.europa.eu/Eratv/Home/View/71-056-0007-1-001-001
71-056-0008-9-001-001,FR8020220119,108-475 S,Valid (France),2022-05-17,https://eratv.era.europa.eu/Eratv/Home/View/71-056-0008-9-001-001
71-129-0002-7-001-001,DE8020220105,OMF 140T DG-DG-A,Valid (Germany),2022-05-17,https://eratv.era.europa.eu/Eratv/Home/View/71-129-0002-7-001-001
71-056-0006-3-001-001,FR8020220113,ZCA 2000 R n°322,Valid (France),2022-05-17,https://eratv.era.europa.eu/Eratv/Home/View/71-056-0006-3-001-001
51-428-0001-9-001-001,LV8020228001,12-2153,Valid (Latvia),2022-05-17,https://eratv.era.europa.eu/Eratv/Home/View/51-428-0001-9-001-001
71-129-0001-9-001-001,DE8020210197,OMF 140T DG-DG,Expired 20220430 (Germany),2022-05-16,https://eratv.era.europa.eu/Eratv/Home/View/71-129-0001-9-001-001
31-052-0001-2-002-006,EU8020220109,Viaggio: Bmpz,Valid (European Union),2022-05-06,https://eratv.era.europa.eu/Eratv/Home/View/31-052-0001-2-002-006
31-052-0001-2-001-006,EU8020220109,Viaggio: Ampz,Valid (European Union),2022-05-06,https://eratv.era.europa.eu/Eratv/Home/View/31-052-0001-2-001-006
31-052-0001-2-004-006,EU8020220109,Viaggio: Bbmpz,Valid (European Union),2022-05-06,https://eratv.era.europa.eu/Eratv/Home/View/31-052-0001-2-004-006
31-052-0001-2-003-006,EU8020220109,Viaggio: Bdmpz,Valid (European Union),2022-05-06,https://eratv.era.europa.eu/Eratv/Home/View/31-052-0001-2-003-006
11-099-0001-7-001-001,PL5120190268,111Ed-20 v1.1,Valid (Poland),2022-05-05,https://eratv.era.europa.eu/Eratv/Home/View/11-099-0001-7-001-001
71-200-0001-8-001-001,ES8020220108,Vehículo bimodal 114L6X4UI_Cat.9c_1435/1668_Indemain,Valid (Spain),2022-05-03,https://eratv.era.europa.eu/Eratv/Home/View/71-200-0001-8-001-001
13-008-0002-4-001-001,FR8020220085,Z54500 – Régiolis 6 vehicles,Valid (France),2022-05-02,https://eratv.era.europa.eu/Eratv/Home/View/13-008-0002-4-001-001
73-055-0001-4-001-001,EU8020220096,new version of 8-542.1,Valid (European Union),2022-04-28,https://eratv.era.europa.eu/Eratv/Home/View/73-055-0001-4-001-001
11-115-0002-9-001-002,DE8020210146,1.Version zu ICE 1 BR 401 IGBT 2. Gen.,Valid (Germany),2022-04-26,https://eratv.era.europa.eu/Eratv/Home/View/11-115-0002-9-001-002
11-195-0001-3-001-001,PL8020220079,111Eb - GSM-R,Valid (Poland),2022-04-21,https://eratv.era.europa.eu/Eratv/Home/View/11-195-0001-3-001-001
13-209-0001-0-001-001,CZ5920131005,845.1/945.1,Valid (Czech Republic),2022-04-20,https://eratv.era.europa.eu/Eratv/Home/View/13-209-0001-0-001-001
53-002-0004-4-001-001,FR8020220097,Freight Shuttle - Loader,Valid (France),2022-04-19,https://eratv.era.europa.eu/Eratv/Home/View/53-002-0004-4-001-001
53-002-0005-1-001-001,FR8020220097,Freight Shuttle - Carrier,Valid (France),2022-04-19,https://eratv.era.europa.eu/Eratv/Home/View/53-002-0005-1-001-001
13-079-0002-5-001-001,EU8020210157,RABe 501,Valid (European Union),2022-04-19,https://eratv.era.europa.eu/Eratv/Home/View/13-079-0002-5-001-001
13-079-0001-7-001-001,EU8020200003,RABe 501,Valid (European Union),2022-04-19,https://eratv.era.europa.eu/Eratv/Home/View/13-079-0001-7-001-001
11-190-0001-4-001-001,RO8020210245,"LEMA 6000kW, cod proiect AGL 1.00.00.00.000",Valid (Romania),2022-04-19,https://eratv.era.europa.eu/Eratv/Home/View/11-190-0001-4-001-001
71-101-0002-6-001-001,ES8020220087,Bimodal UNIMOG U 1450 con torre y grua,Valid (Spain),2022-04-19,https://eratv.era.europa.eu/Eratv/Home/View/71-101-0002-6-001-001
11-196-0001-1-001-001,PL8020220062,BR231,Valid (Poland),2022-04-07,https://eratv.era.europa.eu/Eratv/Home/View/11-196-0001-1-001-001
51-198-0005-9-002-002,EU8020200024,new version of Shimmns light,Valid (European Union),2022-04-05,https://eratv.era.europa.eu/Eratv/Home/View/51-198-0005-9-002-002
31-052-0001-2-004-004,EU8020220080,Viaggio: Bbmpz,Valid (European Union),2022-04-01,https://eratv.era.europa.eu/Eratv/Home/View/31-052-0001-2-004-004
31-052-0001-2-003-004,EU8020220080,Viaggio: Bdmpz,Valid (European Union),2022-04-01,https://eratv.era.europa.eu/Eratv/Home/View/31-052-0001-2-003-004
31-052-0001-2-002-004,EU8020220080,Viaggio: Bmpz,Valid (European Union),2022-04-01,https://eratv.era.europa.eu/Eratv/Home/View/31-052-0001-2-002-004
31-052-0001-2-001-004,EU8020220080,Viaggio: Ampz,Valid (European Union),2022-04-01,https://eratv.era.europa.eu/Eratv/Home/View/31-052-0001-2-001-004
13-237-0001-1-001-001,EU8020220077,RABe 524 s3,Valid (European Union),2022-03-31,https://eratv.era.europa.eu/Eratv/Home/View/13-237-0001-1-001-001
51-183-0001-0-001-001,CZ5920200005; SK5920186107; DE5920193047,Sggns(s)80',Valid (European Union),2022-03-30,https://eratv.era.europa.eu/Eratv/Home/View/51-183-0001-0-001-001
13-265-0001-2-001-001,PL8020220050,214Mb - GSM-R,Valid (Poland),2022-03-29,https://eratv.era.europa.eu/Eratv/Home/View/13-265-0001-2-001-001
13-261-0001-1-001-001,SK8020220084,VR-2003-MVJ-00 (MESA 26),Valid (Slovak Republic),2022-03-29,https://eratv.era.europa.eu/Eratv/Home/View/13-261-0001-1-001-001
51-404-0001-0-001-001,EU8020220075,Zans 53 m³,Valid (European Union),2022-03-28,https://eratv.era.europa.eu/Eratv/Home/View/51-404-0001-0-001-001
13-236-0002-1-001-001,PL8020220051,22WEe - GSM-R,Valid (Poland),2022-03-24,https://eratv.era.europa.eu/Eratv/Home/View/13-236-0002-1-001-001
17-012-0001-4-001-001,SE8020220065,Z65E,Valid (Sweden),2022-03-23,https://eratv.era.europa.eu/Eratv/Home/View/17-012-0001-4-001-001
13-211-0001-6-001-001,SI8020210117,FLIRT3 EMU SLO (L-4431),Valid (Slovenia),2022-03-21,https://eratv.era.europa.eu/Eratv/Home/View/13-211-0001-6-001-001
51-353-0003-5-001-005,EU8020220068,"new version of  Sggrss 80', Type TA.05191.00.0.3",Valid (European Union),2022-03-15,https://eratv.era.europa.eu/Eratv/Home/View/51-353-0003-5-001-005
51-353-0003-5-001-003,EU8020220068,"new version of  Sggrss 80', Type TA.05191.00.0.3",Valid (European Union),2022-03-15,https://eratv.era.europa.eu/Eratv/Home/View/51-353-0003-5-001-003
13-079-0003-3-001-001,EU8020220046,RABe 501,Valid (European Union),2022-03-14,https://eratv.era.europa.eu/Eratv/Home/View/13-079-0003-3-001-001
51-047-0006-6-002-001,EU8020220015,Sggmrs 90' container wagon,Valid (European Union),2022-03-14,https://eratv.era.europa.eu/Eratv/Home/View/51-047-0006-6-002-001
51-388-0001-5-001-001,EU8020210090,Zags 113 m³,Valid (European Union),2022-03-11,https://eratv.era.europa.eu/Eratv/Home/View/51-388-0001-5-001-001
71-182-0001-8-001-001,SK8020220069,SVP-74.1/UNO-80.1,Valid (Slovak Republic),2022-03-10,https://eratv.era.europa.eu/Eratv/Home/View/71-182-0001-8-001-001
51-412-0001-3-001-001,FI8020220067,Snps,Valid (Finland),2022-03-10,https://eratv.era.europa.eu/Eratv/Home/View/51-412-0001-3-001-001
13-130-0008-3-001-001,DE8020210250,"Talent 3, BMU 3-Teiler",Valid (Germany),2022-03-09,https://eratv.era.europa.eu/Eratv/Home/View/13-130-0008-3-001-001
51-198-0006-7-001-002,EU8020210218,S12A Shimmns(1) without parking brake,Valid (European Union),2022-03-09,https://eratv.era.europa.eu/Eratv/Home/View/51-198-0006-7-001-002
51-198-0006-7-001-001,EU8020210218,S12A Shimmns(1),Valid (European Union),2022-03-09,https://eratv.era.europa.eu/Eratv/Home/View/51-198-0006-7-001-001
